大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,招生网址,专业网址,所属院系网址,更多项目信息
University of South Florida,MA,Mathematics,文理学院,College of Arts and Sciences,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,https://www.usf.edu/arts-sciences/,"• Diverse faculty research: Over 30 faculty cover areas like data science, cybersecurity, biomathematics, and mathematical physics.
• MA career preparation: Applied Mathematics MA prepares for data analysis, financial analysis, cybersecurity, and actuarial roles.
• Doctoral research focus: Ph.D. training emphasizes independent research and publication in peer-reviewed journals.
• Generous financial support: Approximately 50 teaching/research assistantships offer stipends, tuition waivers, and health insurance."
University of South Florida,MA,Applied Mathematics,文理学院,College of Arts and Sciences,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,https://www.usf.edu/arts-sciences/,"• Career pathways in data analysis, finance, cybersecurity, software development, and actuarial science.
• Diverse faculty expertise spanning biomathematics, cybersecurity, data science, and stochastic processes.
• Competitive teaching and research assistantships available, including tuition waivers and health insurance."
University of South Florida,MA,Applied Mathematics,文理学院,College of Arts and Sciences,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/prospective-grad-students.aspx,https://www.usf.edu/arts-sciences/departments/mathematics-statistics/graduate/index.aspx,https://www.usf.edu/arts-sciences/,"• Career-focused curriculum: Prepares graduates for leadership roles in data analysis, finance, cybersecurity, and other modern economic sectors.
• Diverse faculty expertise: Over 30 research faculty guiding students in areas like applied statistics, biomathematics, and data science.
• Generous funding opportunities: Competitive teaching and research assistantships offer stipends, tuition waivers, and health insurance.
• Applied knowledge development: Focus on cutting-edge applied mathematics knowledge for intellectual advancement and real-world applications."
Southern Methodist University,PHD,computational and applied mathematics,人文与科学学院,Dedman College of Humanities and Sciences,https://grad.smu.edu/graduate-studies-in-computational-and-applied-mathematics,https://www.smu.edu/dedman/academics/departments/math/graduate,https://www.smu.edu/dedman,"• Program emphasis: physical applied mathematics, numerical analysis, and scientific computation.
• Diverse research: data science, mathematical biology, computational neuroscience, fluid dynamics.
• Personalized education: 1:1 graduate student-to-faculty ratio ensures individual attention.
• Excellent resources: computer facilities, outstanding library, and competitive financial aid.
• Career advantage: program located in an area with plentiful job prospects for graduates."
Southern Methodist University,MS,computational and applied mathematics,人文与科学学院,Dedman College of Humanities and Sciences,https://grad.smu.edu/graduate-studies-in-computational-and-applied-mathematics,https://www.smu.edu/dedman/academics/departments/math/graduate,https://www.smu.edu/dedman,"• Diverse research areas in numerical analysis, scientific computation, data science, mathematical biology, and computational neuroscience.
• Individualized faculty mentorship with a 1:1 graduate student-to-faculty ratio ensures close attention.
• Strong regional job market with plentiful prospects for graduates in the program's location.
• Robust computational resources including excellent computer facilities and an outstanding library collection.
"
Temple University,PhD,Mathematics PhD,科学技术学院,College of Science and Technology,https://www.temple.edu/academics/degree-programs/mathematics-phd-st-math-phd/admissions-information,https://www.temple.edu/academics/degree-programs/mathematics-phd-st-math-phd,https://cst.temple.edu,"• Diverse research specializations: geometric group theory, mathematical physics, and mathematical modeling.
• Individualized faculty mentorship: small faculty-to-student ratio for close collaboration.
• Comprehensive career preparation: equips graduates for roles in academia, industry, or administration.
• Active research environment: supported by departmental colloquia and graduate-focused seminars.
• Professional development opportunities: through student organizations like SIAM and AWM chapters."
Temple University,MS,Mathematics MS,科学技术学院,,https://www.temple.edu/academics/degree-programs/mathematics-ms-st-math-ms/admissions-information,https://www.temple.edu/academics/degree-programs/mathematics-ms-st-math-ms,,"• Applied and Computational Mathematics concentration: Focus on applying mathematical ideas to real-world phenomena, preparing for diverse careers.
• Individualized faculty research guidance: Near one-to-one faculty-to-student ratio in intimate, small classes, fostering close collaboration.
• Diverse research group participation: Opportunities in algebra, analysis, applied mathematics, scientific computing, geometry, topology, and probability.
• Government and industry research partnerships: Collaborations with NSF, NIH, DARPA, DOE, and faculty research at national laboratories.
• Flexible culminating project options: Choose between master's thesis, comprehensive examination, or PhD comprehensive exam pass."
University of Iowa,MS, Mathematics,文理学院,College of Liberal Arts and Sciences,https://grad.admissions.uiowa.edu/academics/mathematics-ms-or-phd,https://math.uiowa.edu/graduate,https://clas.uiowa.edu/,"• Diverse PhD research areas: algebra, analysis, topology, mathematical biology, computational mathematics.
• Distinct AMCS PhD program for interdisciplinary study with allied scientific fields.
• Faculty mentorship within an intellectually stimulating environment.
• Impressive 100% job placement rate for program graduates."
University of Iowa,Ph.D, Mathematics,文理学院,College of Liberal Arts and Sciences,https://grad.admissions.uiowa.edu/academics/mathematics-ms-or-phd,https://math.uiowa.edu/graduate,https://clas.uiowa.edu/,"• Diverse research areas: Algebra, Analysis, Topology, Mathematical Biology, Computational Mathematics, and more.
• Applied Mathematical and Computational Sciences PhD for interdisciplinary study in allied scientific fields.
• 100% job placement rate for graduate students, demonstrating strong career outcomes.
• Award-winning program: NSF VIGRE and two American Mathematical Society recognitions."
University of Iowa,MS, Mathematics,文理学院,College of Liberal Arts and Sciences,https://grad.admissions.uiowa.edu/academics/mathematics-ms-or-phd,https://math.uiowa.edu/graduate,https://clas.uiowa.edu,"• Broad research areas: Algebra, Analysis, Topology, Mathematical Biology, and Computational Mathematics.
• Two distinct PhD tracks: traditional mathematics or interdisciplinary Applied Mathematical & Computational Sciences.
• Graduates achieve a 100% job placement rate, indicating strong career outcomes.
• Nationally recognized program with multiple awards for excellence and mentorship.
• Master of Science in Mathematics is offered without a thesis requirement."
University of Iowa,Ph.D, Mathematics,文理学院,College of Liberal Arts and Sciences,https://grad.admissions.uiowa.edu/academics/mathematics-ms-or-phd,https://math.uiowa.edu/graduate,https://clas.uiowa.edu,"• Diverse PhD specializations: traditional Mathematics and interdisciplinary Applied Mathematical & Computational Sciences.
• Extensive research areas: 30 faculty members in algebra, analysis, topology, mathematical biology, and computational mathematics.
• Award-winning program: recognized by the Presidential Award for Excellence in Mentoring and American Mathematical Society.
• Exceptional career outcomes: Achieves a consistent 100% job placement rate for all graduate students."
University of Iowa,Ph.D,Applied Mathematical & Computational Sciences,文理学院,Graduate College,https://grad.admissions.uiowa.edu/academics/applied-mathematical-computational-sciences-phd,https://amcs.uiowa.edu/,https://grad.uiowa.edu/,"• Interdisciplinary PhD program spanning mathematics, computational tools, and a companion science.
• Curriculum emphasizes theoretical and applied mathematics, numerical analysis, and scientific computing.
• Dissertation research focuses on mathematical modeling, quantitative analysis, and result interpretation.
• Career paths in academia, national labs, technology, business, and consulting firms.
• Flexible program allowing specialization in applied math or other applicable techniques, tailored to student goals.

"
Auburn University,MAM,Applied Mathematics,科学与数学学院,College of Sciences and Mathematics,https://www.auburn.edu/academic/cosam/departments/math/students/grad/prospective/index.htm,https://www.auburn.edu/academic/cosam/departments/math/students/grad/math-programs.htm,https://www.auburn.edu/academic/cosam/,"• Strong foundation in fundamental areas of applied mathematics.
• Flexible curriculum with interdepartmental course options through advisory committee.
• Faculty-led applied research programs with government and industrial laboratories.
• Financial support via graduate teaching assistantships, tuition waivers, and fellowships."
Auburn University,MS,Mathematics,科学与数学学院,College of Sciences and Mathematics,https://www.auburn.edu/academic/cosam/departments/math/students/grad/prospective/index.htm,https://www.auburn.edu/academic/cosam/departments/math/students/grad/math-programs.htm,https://www.auburn.edu/academic/cosam/,"• PhD program offers broad research in algebra, analysis, geometry, probability, and statistics, with faculty conducting government and industrial lab research.
• Master of Applied Mathematics (Non-Thesis) provides a flexible foundation in applied mathematics, allowing interdepartmental course selection.
• Master of Science in Mathematics (Thesis) enables deep exploration of a mathematical area through coursework and thesis writing.
• Department provides actuarial science courses approved by SOA/CAS, covering material for the first three actuarial exams."
Auburn University,PhD,Mathematics,科学与数学学院,College of Sciences and Mathematics,https://www.auburn.edu/academic/cosam/departments/math/students/grad/prospective/index.htm,https://www.auburn.edu/academic/cosam/departments/math/students/grad/math-programs.htm,https://www.auburn.edu/academic/cosam/,"• Doctoral research spanning diverse fields: algebra, analysis, applied mathematics, discrete mathematics, geometry, and topology.
• Faculty expertise includes collaborations: applied research programs with government and industrial laboratories.
• Actuarial science specialization: courses approved by the Society of Actuaries and Casualty Actuarial Society.
• Flexible Master's options: thesis-based MS in Mathematics and non-thesis in Applied Mathematics or Statistics."
Auburn University,PhD,Doctor of Philosophy in Mathematics with Concentration in Statistics,科学与数学学院,College of Sciences and Mathematics,https://www.auburn.edu/academic/cosam/departments/math/students/grad/prospective/index.htm,https://www.auburn.edu/academic/cosam/departments/math/students/grad/stats-programs.htm,https://www.auburn.edu/academic/cosam/,"• Research-focused curriculum fosters independent, creative statistical investigation.
• Faculty expertise across pure and applied mathematics, including statistics and industry collaborations.
• Small graduate class sizes enable personalized attention and direct faculty interaction.
• Prepares graduates for careers in academia, government, or industrial statistical research."
Baylor University,Ph.D.,Mathematics ,文理学院,College of Arts & Sciences,https://math.artsandsciences.baylor.edu/graduate-program/apply-our-programs,https://math.artsandsciences.baylor.edu/graduate-program,https://artsandsciences.baylor.edu,"• Ph.D. program with research opportunities in pure and applied mathematics, including Algebra, Analysis, and Topology.
• Comprehensive financial aid: $32,000 stipend, full tuition remission, travel funding, and health insurance subsidy.
• First-year $2,000 bonus to assist with moving expenses.
• Teaching opportunities with faculty mentoring typically available from the second year.
• Conducive learning environment with small class sizes and accessible professors."
Texas Christian University,MS,Mathematics,理工学院,College of Science & Engineering,https://www.cse.tcu.edu/academics/graduate-programs.php,https://www.cse.tcu.edu/mathematics/graduate/index.php,https://www.cse.tcu.edu,"• Dual track MS program: pure mathematics for doctoral preparation, or applied mathematics for industry and data analytics careers.
• Comprehensive skills training: All MS students gain proficiency in data science and mathematical computation.
• Flexible 36-hour curriculum: Applied track students can include up to six hours of approved graduate science courses.
• Personalized academic experience: Features small class sizes and extensive one-to-one faculty interaction."
Texas Christian University,MS,Mathematics,理工学院,College of Science & Engineering,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,https://www.cse.tcu.edu,"• Dual MS program tracks: pure mathematics for doctoral preparation, and applied for industry/data analytics careers.
• Career readiness: Both MS tracks prepare graduates for college-level teaching or industry positions.
• Flexible admissions: GRE scores are not a mandatory requirement for graduate program applications.
• Financial support: Teaching assistantships are available to full-time graduate students with strong academic records."
Texas Christian University,MAT,Mathematics,理工学院,College of Science & Engineering,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,https://www.cse.tcu.edu,"• Doctoral Program: Focuses on original research in pure math/statistics, university teaching, or industrial data science.
• Master of Science: Features pure and applied tracks for doctoral prep or industry/data analytics roles.
• Teaching Master’s (MAT): Prepares qualified mathematics educators for secondary schools and two-year colleges.
• Financial support: Limited teaching assistantships available for full-time graduate students.
• Admission advantage: GRE not required for any College of Science & Engineering graduate programs."
Texas Christian University,MAT,Mathematics,理工学院,College of Science & Engineering,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,https://cse.tcu.edu,"• Ph.D. for original research in pure mathematics, statistics, or computational data science careers in academia/industry.
• MS offers a pure track for doctoral preparation and an applied track for industry/data analytics.
• Faculty expertise spans algebraic geometry, topology, K-theory, and number theory.
• All graduate students receive training in data science and mathematical computation.
• MAT program specifically prepares future mathematics teachers for secondary and two-year colleges."
Texas Christian University,Ph.D,Mathematics,理工学院,College of Science & Engineering,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,https://www.cse.tcu.edu,"• Doctoral students conduct original research in pure mathematics, including analysis, geometry, number theory, and topology.
• Ph.D. program prepares students for collegiate teaching, original research, and computational data science careers.
• Full financial support includes free tuition, $29,500 annual stipend, and 85% health insurance for accepted students.
• Training emphasizes data science and computational methods, enhancing career readiness beyond academia."
Texas Christian University,Ph.D,Mathematics,理工学院,College of Science & Engineering,https://www.cse.tcu.edu/academics/graduate-programs.php,https://cse.tcu.edu/mathematics/graduate/index.php,https://www.cse.tcu.edu,"• Ph.D. focuses on original research in pure mathematics/statistics, including analysis, geometry, and topology.
• Doctoral students receive training in data science and computational methods.
• Ph.D. includes full tuition waiver, competitive stipend, and health insurance.
• Master of Science features pure and applied tracks for doctoral prep or industry data analytics.
• Faculty expertise spans algebraic geometry, operator algebras, and differential geometry."
Drexel University,MS,Mathematics,文理学院,College of Arts and Sciences,https://drexel.edu/academics/grad-professional-programs/coas/mathematics,https://drexel.edu/coas/academics/graduate-programs/mathematics/,https://drexel.edu/coas/,"• Flexible Master's degree without thesis or special examination requirements.
• Nine concentrations offered, including Mathematical Biology and Scientific Computation.
• Faculty research strengths in applied mathematics, combinatorics, and numerical analysis."
Drexel University,PhD,Mathematics,文理学院,College of Arts and Sciences,https://drexel.edu/academics/grad-professional-programs/coas/mathematics,https://drexel.edu/coas/academics/graduate-programs/mathematics/,https://drexel.edu/coas/,"• Extensive research areas: applied mathematics, algebraic combinatorics, biomathematics, matrix/operator theory, geometry, probability, numerical analysis.
• PhD concentrations: Analysis of Algorithms, Applied Dynamical Systems, Mathematical Biology, Inverse Problems, Scientific Computation, Partial Differential Equations.
• Doctorate program focused on thesis research, with opportunities for seminars, conference presentations, and publications.
• Structured for five-year PhD completion."
University of Oregon,PhD,Mathematics,文理学院,College of Arts and Sciences,https://naturalsciences.uoregon.edu/mathematics/apply/graduate-admissions,https://naturalsciences.uoregon.edu/mathematics/graduate-programs,https://cas.uoregon.edu,"• AMS-ranked graduate program with distinguished research groups in various mathematical fields.
• Comprehensive funding through Graduate Employee appointments, including stipend, full tuition, and health insurance.
• Close faculty-student interaction due to a favorable 65-student to 30-faculty ratio.
• Diverse research areas: algebra, analysis, topology, geometry, combinatorics, probability, number theory, and mathematical biology.
• Active graduate community fostered through weekly seminars, social events, and student-run programs."
"Rutgers University, Camden",M.B.S.,BUSINESS & SCIENCE M.B.S.,文理研究生院,Graduate School of Arts and Sciences,https://graduateschool.camden.rutgers.edu/business-and-science-m-b-s/,https://mbs.rutgers.edu/,https://graduateschool.camden.rutgers.edu,"• Integrated curriculum: Combines rigorous scientific training with advanced business education for STEM professionals.
• Diverse specializations: Offers concentrations from Actuarial Sciences and Applied Computing to Data Science & AI and Cybersecurity.
• Professional development: Emphasizes hands-on learning, internships, executive coaching, and alumni mentorship.
• National network affiliation: Part of the Professional Science Master's (PSM) network of over 150 academic institutions."
"Rutgers University, Camden",M.S.,MATHEMATICAL SCIENCES M.S.,文理研究生院,Graduate School of Arts and Sciences,https://graduateschool.camden.rutgers.edu/mathematical-sciences/,https://math.camden.rutgers.edu/programs/graduate/,https://graduateschool.camden.rutgers.edu,"• Two distinct tracks: Pure Mathematics for theoretical depth, and Applied & Computational Mathematics for practical applications.
• Prepares graduates for diverse roles in academia, research, data analytics, finance, and engineering sectors.
• Industrial Mathematics course uses MATLAB and C++ for real-world industry problem-solving.
• Master's thesis option or expository essay fulfills writing requirement, promoting in-depth study.
• Flexible evening course offerings accommodate students working full-time.
"
Rochester Institute of Technology,MS,Applied and Computational Mathematics MS ,数学与统计学院,School of Mathematics and Statistics,https://www.rit.edu/study/applied-and-computational-mathematics-ms,https://www.rit.edu/study/applied-and-computational-mathematics-ms,https://www.rit.edu/science/schools-centers/mathematics-statistics,"• Solution-focused curriculum applying mathematical models to real-world industry and business problems.
• Cutting-edge research opportunities in network science, climate modeling, machine learning, and multi-messenger astrophysics.
• Strong career outcomes, including placements at Apple, IBM, Microsoft, and $89.1K average first-year salary.
• STEM-OPT eligibility for international F-1 students, allowing three years of post-graduation U.S. work.
"
Rochester Institute of Technology,Ph.D.,Mathematical Modeling Ph.D. ,数学与统计学院,School of Mathematics and Statistics,https://www.rit.edu/study/mathematical-modeling-phd,https://www.rit.edu/study/mathematical-modeling-phd,https://www.rit.edu/science/schools-and-centers/school-mathematics-and-statistics,"• Five research concentrations: applied inverse problems, biomedical, discrete, dynamical systems, and geometry, relativity, gravitation.
• Interdisciplinary problem-solving focus, with required external internships and application domain advisory committees.
• Curriculum includes scientific and high-performance computing, preparing students to utilize advanced computational methods for modeling.
• Access to cutting-edge research via faculty grants from NSF, NIH, NASA; typically includes full tuition and assistantship."
Illinois Institute of Technology,M.A.S,Applied Mathematics (M.A.S.),计算机学院,College of Computing,https://www.iit.edu/admissions-aid/graduate-admission/international-students,https://www.iit.edu/academics/programs/applied-mathematics-mas,https://www.iit.edu/computing,"• Real-world problem solving: focuses on mathematical modeling, statistics, and computation for business, government, and industry challenges.
• Professional capstone project: provides hands-on experience designing and presenting solutions to real-world problems.
• Quantitative career preparation: comprehensive training for successful quantitative careers, with an option for actuary science competency.
• STEM-designated program: offers advantages for international students and meets F-1 Visa requirements."
Illinois Institute of Technology,M.S.,Applied Mathematics (M.S.),计算机学院,College of Computing,https://www.iit.edu/admissions-aid/graduate-admission/international-students,https://www.iit.edu/academics/programs/applied-mathematics-ms,https://www.iit.edu/college-of-computing,"• Dual purpose: strong foundation for Ph.D. coursework or advanced industry careers.
• Flexible study options: master's thesis, qualifying exams, or industry-based project.
• Five specializations: industrial, stochastic, discrete, computational statistics, and quantitative risk.
• STEM-designated program, meeting F-1 visa requirements for international students."
Illinois Institute of Technology,Ph.D.,Applied Mathematics (Ph.D.),计算机学院,College of Computing,https://www.iit.edu/admissions-aid/graduate-admission/international-students,https://www.iit.edu/academics/programs/applied-mathematics-phd,https://www.iit.edu/computing,"• Core research in computational mathematics, stochastic analysis, statistics, data science, and optimal control.
• Nearly 100% job placement post-graduation, with alumni at Goldman Sachs, Amazon, UBS, and universities.
• Generous teaching/research assistantships offer full tuition coverage and competitive monthly stipends.
• STEM-designated program, preparing graduates for diverse careers in science, engineering, and society."
Saint Louis University,MA,Master of Arts in Mathematics,文理学院,College of Arts and Sciences,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-ma.php,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-ma.php,https://www.slu.edu/arts-and-sciences/,"• Low student-faculty ratio ensures extensive individualized instruction for graduate students.
• Master's thesis or comprehensive oral exam options available for degree completion.
• Curriculum provides foundational knowledge in algebra, analysis, statistics, and topology.
• Program prepares students for doctoral studies, teaching careers, or industry positions.
"
Saint Louis University,MA,Master of Arts in Mathematics,文理学院,College of Arts and Sciences,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-ma.php,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-ma.php,https://www.slu.edu/arts-and-sciences/,"• Individualized instruction fostered by a low student-faculty ratio.
• Capstone flexibility with a master's thesis or comprehensive oral exam.
• Rigorous core curriculum spanning algebra, analysis, statistics, and topology.
• Career pathways into Ph.D. programs, teaching, or industry professions.
"
Saint Louis University,PhD,Doctor of Philosophy in Mathematics ,文理学院,College of Arts and Sciences,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-phd.php,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-phd.php,https://www.slu.edu/arts-and-sciences/,"• Low student-faculty ratio fosters extensive individualized instruction for graduate students.
• Core research areas include algebra, analysis, statistics, and topology.
• Prepares graduates for research and teaching careers in academia or industry.
• Graduate assistantships available, offering a stipend, health insurance, and tuition scholarship."
Saint Louis University,PhD,Doctor of Philosophy in Mathematics ,文理学院,College of Arts and Sciences,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-phd.php,https://www.slu.edu/arts-and-sciences/academics/degrees/graduate/mathematics-phd.php,https://www.slu.edu/arts-and-sciences/,"• Individualized instruction due to low student-faculty ratio.
• Core research in algebra, analysis, statistics, and topology.
• Original mathematical research culminating in a dissertation.
• Career preparation for academic or industry research/teaching roles.
• Graduate assistantships include stipend, health insurance, and tuition scholarship."
"University of Colorado, Boulder",MS,Applied Math,工程与应用科学学院,College of Arts and Sciences,https://www.colorado.edu/amath/academics/ms-applied-mathematics/admissions-requirements,https://www.colorado.edu/amath/academics/ms-applied-mathematics,https://www.colorado.edu/artsandsciences,"• Specializations in Statistics and Data Science, or a customized track for individual goals.
• 97% employment in field within six months of graduation, at companies like Amazon.
• STEM-eligible program, offering Optional Practical Training (OPT) STEM Extension benefit.
• Interdisciplinary coursework emphasizing real-world collaboration and statistical problem-solving."
"University of Colorado, Boulder",MS,Applied Math,工程与应用科学学院,College of Arts and Sciences,https://www.colorado.edu/amath/academics/ms-applied-mathematics/admissions-requirements,https://www.colorado.edu/amath/academics/ms-applied-mathematics,https://www.colorado.edu/artsandsciences,"• Top-tier ranking: Consistently ranked in the top 15 applied mathematics programs nationally by U.S. News & World Report.
• Specialized career preparation: Specializations in Statistics and Data Science or a customized track for diverse career paths.
• High employability: 97% employment rate within six months of graduation, with STEM OPT eligibility.
• Industry-relevant curriculum: Real-world collaboration, interdisciplinary coursework, and strong industry partnerships.
"
"University of Colorado, Boulder",PHD,Applied Math,工程与应用科学学院,College of Arts and Sciences,https://www.colorado.edu/amath/academics/doctoral-program/applying-graduate-school/graduate-application-checklist,https://www.colorado.edu/amath/academics/doctoral-program,https://www.colorado.edu/artsandsciences/,"• Diverse research areas: Computational, Mathematical Biology, Geosciences, Nonlinear PDEs, Statistics, and Stochastic Processes.
• Extensive faculty interaction: 24 core and 38 affiliated faculty for tailored, interdisciplinary education.
• Research opportunities: Access to world-class local institutes like NCAR, NIST, NOAA, NREL, and LASP."
"University of Colorado, Boulder",Ph.D,Mathematics,文理学院,College of Arts and Sciences,https://www.colorado.edu/math/graduate-program/prospective-students/admissions-procedures,https://www.colorado.edu/math/graduate-program/graduate-program,https://www.colorado.edu/artsandsciences/,"• Diverse research areas: algebra, analysis, combinatorics, differential geometry, logic, number theory, probability, and topology.
• Substantial Ph.D. funding: 5-6 years of teaching assistantships with stipend, health benefits, and full tuition remission.
• Robust interdisciplinary ties: collaborations and joint advising with Applied Mathematics and Computer Science departments.
• First-year summer research experience: direct engagement in research from the program's start.
• Comprehensive career support: academic and industry job guidance, conference funding, and professional development."
"University of Colorado, Boulder",MA,Mathematics,文理学院,College of Arts and Sciences,https://www.colorado.edu/math/graduate-program/prospective-students/admissions-procedures,https://www.colorado.edu/math/graduate-program/graduate-program,https://www.colorado.edu/artsandsciences,"• Broad research interests: algebra, analysis, combinatorics, differential equations, geometry, logic, number theory, probability, topology.
• PhD funding: Typical 5-6 year Teaching Assistantships provide stipend, health benefits, and full tuition remission.
• Research opportunities: Excellent research opportunities including a first-year summer experience, plus funding for conferences.
• Interdisciplinary links: Strong collaboration with Applied Mathematics, Computer Science, and other regional universities.
• Career support: Comprehensive career support for both academic and industry job placements.
"
"University of Colorado, Boulder",MS,Mathematics,文理学院,College of Arts and Sciences,https://www.colorado.edu/math/graduate-program/prospective-students/admissions-procedures,https://www.colorado.edu/math/graduate-program/graduate-program,https://www.colorado.edu/artsandsciences/,"• Diverse faculty research: Algebra, analysis, geometry, probability, topology, and interdisciplinary links.
• Robust course offerings: Core mathematics and varying advanced topics based on faculty/student interests.
• Excellent research opportunities: Including a first-year summer research experience for graduate students.
• Interdisciplinary collaboration: Joint advising with Applied Math/Computer Science and shared seminars.
• Dedicated career support: Assistance for both academic and industry job placements."
American University,MS,Mathematics of Info & Security MS,文理学院,College of Arts & Sciences,https://www.american.edu/cas/mathstat/ms/requirements.cfm,https://www.american.edu/cas/mathstat/ms/,https://www.american.edu/cas/,"• Unique MS program combining applied mathematics, data science, and information technology.
• Emphasizes bridging theory and practice for real-world data security challenges.
• Prepares students for in-demand roles like research scientist and information security analyst.
• Provides a stronger mathematical foundation than typical cybersecurity degrees.
• Features cutting-edge research application and internship opportunities."
American University,MS,Mathematics of Info & Security MS,文理学院,College of Arts & Sciences,https://www.american.edu/cas/mathstat/ms/requirements.cfm,https://www.american.edu/cas/mathstat/ms/,https://www.american.edu/cas/,"• Unique program integrating applied mathematics, data science, and information technology for cybersecurity.
• Strong mathematical foundation emphasizing innovation and deep analytical thinking beyond typical cybersecurity degrees.
• Curriculum bridges advanced theory with practical, real-world data applications.
• Internship opportunities and specialized courses in cyber intelligence or national security."
Yeshiva University,MA,Mathematics (MA),科学与卫生学院,The Katz School of Science and Health,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/math-ma,https://www.yu.edu/katz,"• Advanced mathematical modeling skills: develop expertise in numerical applications and data analysis for diverse professions.
• Strong career outcomes: 95% employment within six months in finance, technology, biomedicine, and data analysis.
• STEM-OPT eligible: program offers up to 36 months of Optional Practical Training for international students.
• Faculty-led research: opportunities in celestial mechanics, dynamical systems, quantum algorithms, and related applied fields.
• STEM Fellows Scholarship: automatic consideration for tuition scholarships, providing an affordable fixed tuition rate."
Yeshiva University,Ph.D,Mathematical Sciences (PhD),科学与卫生学院,The Katz School of Science and Health,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/math-phd,https://www.yu.edu/katz,"• Comprehensive specializations in pure/applied mathematics or computational science, including diverse research like AI and astrophysics.
• Interdisciplinary research collaborations with CUNY, NASA, and external funding opportunities from NSF, NIH, and others.
• STEM-OPT eligible program leveraging NYC for internships with major companies and competitive job placements.
• Strong legacy in mathematical physics with faculty engaged in cutting-edge research and opportunities for publications."
Yeshiva University,MA,Mathematics (MA),科学与卫生学院,The Katz School of Science and Health,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/math-ma,https://www.yu.edu/katz,"• Applied mathematics curriculum: Mathematical modeling, numerical applications, and data analysis skills for diverse professions.
• Faculty-led research opportunities: Specialized projects in dynamics, geometry, data analysis, quantum algorithms, and celestial mechanics.
• STEM-OPT eligible program: Provides up to 36 months of Optional Practical Training for international students.
• Industry experience: Internships in New York City companies, startups, and the YU Innovation Lab.
• High career placement: 95% of alumni employed within six months across finance, tech, biomedicine, and data analysis.
"
Yeshiva University,Ph.D,Mathematical Sciences (PhD),科学与卫生学院,The Katz School of Science and Health,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/math-phd,https://www.yu.edu/katz,"• Diverse research opportunities in pure/applied mathematics and computational science, including AI and biostatistics.
• Strong mathematical physics legacy, featuring an Abel Prize-winning alumnus and expert faculty.
• New York City location, enabling internships with major companies and access to academic seminars.
• STEM-OPT eligible program, offering competitive assistantships and external funding opportunities."
University of Arizona,MA,Mathematics,理学院,The Department of Mathematics,https://grad.arizona.edu/catalog/programinfo/MATHMA,https://www.math.arizona.edu/academics/grads,https://www.math.arizona.edu/,"• Diverse research opportunities in Algebra, Analysis, Applied Math, Geometry, Math Education, Probability, and Statistics.
• Strong common mathematical foundation with encouragement for interdisciplinary work across the spectrum of mathematics.
• One-week Integration Workshop provides a bridge program for incoming graduate students.
• Opportunities for graduate students to teach their own classes and engage in professional development."
University of Arizona,MS,Mathematics,理学院,The Department of Mathematics,https://grad.arizona.edu/catalog/programinfo/MATHMS,https://www.math.arizona.edu/academics/grads,https://www.math.arizona.edu,"• Diverse mathematical specializations: Algebra, Analysis, Applied Math, Geometry, Education, Probability, and Statistics.
• Integration Workshop: One-week bridge program for incoming students to build a common mathematical foundation.
• Teaching experience: Opportunities for graduate students to lead their own classes and develop pedagogical skills.
• Professional development: Integrated opportunities and requirements for community engagement and professional growth.
• Research center access: Affiliation with specialized centers like the Southwest Center for Arithmetic Geometry.
"
